file,line,symbol,category,lane,scope,source,note
rfx/artifacts.py,233,_cpml_layers,PASS,other,_simulation_summary,"""cpml_layers"": getattr(sim, ""_cpml_layers"", None),",
rfx/artifacts.py,240,_periodic_axes,PASS,other,_simulation_summary,"""periodic_axes"": getattr(sim, ""_periodic_axes"", """"),",
rfx/boundaries/cpml.py,391,pad_{axis}_lo,PASS,other,_axis_buffer_depths,"pad_lo = getattr(grid, f""pad_{axis}_lo"", None)",
rfx/boundaries/cpml.py,392,pad_{axis}_hi,PASS,other,_axis_buffer_depths,"pad_hi = getattr(grid, f""pad_{axis}_hi"", None)",
rfx/boundaries/cpml.py,394,cpml_axes,PASS,other,_axis_buffer_depths,"axis not in getattr(grid, ""cpml_axes"", ""xyz""):",
rfx/boundaries/cpml.py,420,pad_{axis}_{side},PASS,other,_assert_absorber_fits,"pad = int(getattr(grid, f""pad_{axis}_{side}"", 0) or 0)",
rfx/boundaries/cpml.py,433,pec_faces,DECLARE,other,init_cpml,"pec_faces: set[str] | None = None,",
rfx/boundaries/cpml.py,434,pmc_faces,DECLARE,other,init_cpml,"pmc_faces: set[str] | None = None,",
rfx/boundaries/cpml.py,462,pec_faces,DECIDE,other,init_cpml,if pec_faces is None:,
rfx/boundaries/cpml.py,463,pec_faces,DERIVE,other,init_cpml,"pec_faces = getattr(grid, ""pec_faces"", None) or set()",
rfx/boundaries/cpml.py,464,pmc_faces,DECIDE,other,init_cpml,if pmc_faces is None:,
rfx/boundaries/cpml.py,465,pmc_faces,DERIVE,other,init_cpml,"pmc_faces = getattr(grid, ""pmc_faces"", None) or set()",
rfx/boundaries/cpml.py,469,pec_faces,PASS,other,init_cpml,noop_faces = set(pec_faces) | set(pmc_faces),
rfx/boundaries/cpml.py,469,pmc_faces,PASS,other,init_cpml,noop_faces = set(pec_faces) | set(pmc_faces),
rfx/boundaries/cpml.py,479,face_layers,DERIVE,other,init_cpml,"face_layers = getattr(grid, ""face_layers"", None) or {",
rfx/boundaries/cpml.py,486,face_layers,DECIDE,other,_lo_face_profile,"n_active = int(face_layers.get(face_name, n))",
rfx/boundaries/cpml.py,493,face_layers,DECIDE,other,_hi_face_profile,"n_active = int(face_layers.get(face_name, n))",
rfx/boundaries/pec.py,118,periodic,DECLARE,other,_shift,"def _shift(arr, ax, periodic, direction):",
rfx/boundaries/pec.py,129,periodic,DECIDE,other,_shift,if arr.shape[ax] == 1 or periodic[ax]:,
rfx/boundaries/pec.py,329,periodic,DECLARE,other,_volume_edge_masks,"def _volume_edge_masks(cell_mask, periodic):",
rfx/boundaries/pec.py,343,periodic,PASS,other,_volume_edge_masks,"m = m | _shift(m, t, periodic, +1)",
rfx/boundaries/pec.py,348,periodic,DECLARE,other,_volume_occupancy_masks,"def _volume_occupancy_masks(occ, periodic):",
rfx/boundaries/pec.py,365,periodic,PASS,other,_volume_occupancy_masks,"m = 1.0 - (1.0 - m) * (1.0 - _shift(m, t, periodic, +1))",
rfx/boundaries/pec.py,370,periodic,DECLARE,other,_sheet_edge_masks,"def _sheet_edge_masks(sheets, shape, periodic):",
rfx/boundaries/pec.py,405,periodic,PASS,other,_sheet_edge_masks,"m = F & _shift(F, t, periodic, -1)",
rfx/boundaries/pec.py,411,periodic,DECLARE,other,realized_pec_edge_masks,"periodic=(False, False, False)):",
rfx/boundaries/pec.py,449,periodic,PASS,other,realized_pec_edge_masks,"sheet_edges = _sheet_edge_masks(sheets, shape, periodic)",
rfx/boundaries/pec.py,452,periodic,PASS,other,realized_pec_edge_masks,"out = list(_volume_edge_masks(cells.astype(bool), periodic))",
rfx/boundaries/pec.py,464,periodic,DECLARE,other,realized_wall_planes,"periodic=(False, False, False)):",
rfx/boundaries/pec.py,522,periodic,DECIDE,other,realized_wall_planes,elif periodic[t]:,
rfx/boundaries/pec.py,608,periodic,DECLARE,other,kottke_fenced_edge_masks,"periodic=(False, False, False),",
rfx/boundaries/pec.py,638,periodic,PASS,other,kottke_fenced_edge_masks,"None, sheets=sheets, wires=wires, periodic=periodic)",
rfx/boundaries/pec.py,659,periodic,DECLARE,other,apply_pec_mask,"def apply_pec_mask(state, pec_mask, periodic=(False, False, False),",
rfx/boundaries/pec.py,669,periodic,PASS,other,apply_pec_mask,"state, realized_pec_edge_masks(pec_mask, sheets=sheets, periodic=periodic))",
rfx/boundaries/pec.py,733,periodic,DECLARE,other,apply_pec_occupancy,"def apply_pec_occupancy(state, pec_occupancy, periodic=(False, False, False),",
rfx/boundaries/pec.py,748,periodic,PASS,other,apply_pec_occupancy,"m_ex, m_ey, m_ez = _volume_occupancy_masks(occ, periodic)",
rfx/boundaries/pec.py,763,periodic,DECLARE,other,pec_occupancy_box_keep,"periodic=(False, False, False)):",
rfx/boundaries/pec.py,798,periodic,PASS,other,pec_occupancy_box_keep,if any(periodic):,
rfx/boundaries/pec.py,801,periodic,DECIDE,other,pec_occupancy_box_keep,"f""periodic={tuple(bool(p) for p in periodic)}. The incident rule """,
rfx/boundaries/spec.py,22,periodic,DERIVE,other,<module>,"BOUNDARY_TOKENS = (""cpml"", ""upml"", ""pec"", ""pmc"", ""periodic"")",
rfx/boundaries/spec.py,204,absorber_type,DECLARE,other,<module>,def absorber_type(self) -> str | None:,
rfx/boundaries/spec.py,231,pec_faces,DECLARE,other,<module>,def pec_faces(self) -> set[str]:,
rfx/boundaries/spec.py,235,pmc_faces,DECLARE,other,<module>,def pmc_faces(self) -> set[str]:,
rfx/boundaries/spec.py,239,conformal_faces,DECLARE,other,<module>,def conformal_faces(self) -> set[str]:,
rfx/boundaries/upml.py,104,pec_faces,DERIVE,other,_axis_sigma_E_H,"pec_faces = getattr(grid, ""pec_faces"", None) or set()",
rfx/boundaries/upml.py,105,pmc_faces,DERIVE,other,_axis_sigma_E_H,"pmc_faces = getattr(grid, ""pmc_faces"", None) or set()",
rfx/boundaries/upml.py,115,pec_faces,DECIDE,other,_build,if (pad_lo > 0 and lo_face not in pec_faces,
rfx/boundaries/upml.py,116,pmc_faces,DECIDE,other,_build,and lo_face not in pmc_faces):,
rfx/boundaries/upml.py,119,pec_faces,DECIDE,other,_build,if (pad_hi > 0 and hi_face not in pec_faces,
rfx/boundaries/upml.py,120,pmc_faces,DECIDE,other,_build,and hi_face not in pmc_faces):,
rfx/boundaries/upml.py,128,pad_x_hi,PASS,other,_axis_sigma_E_H,"return _build(dx_x, grid.pad_x_lo, grid.pad_x_hi,",
rfx/boundaries/upml.py,128,pad_x_lo,PASS,other,_axis_sigma_E_H,"return _build(dx_x, grid.pad_x_lo, grid.pad_x_hi,",
rfx/boundaries/upml.py,133,pad_y_hi,PASS,other,_axis_sigma_E_H,"return _build(dx_y, grid.pad_y_lo, grid.pad_y_hi,",
rfx/boundaries/upml.py,133,pad_y_lo,PASS,other,_axis_sigma_E_H,"return _build(dx_y, grid.pad_y_lo, grid.pad_y_hi,",
rfx/boundaries/upml.py,136,pad_z_hi,DECIDE,other,_axis_sigma_E_H,if grid.pad_z_lo <= 0 and grid.pad_z_hi <= 0:,
rfx/boundaries/upml.py,136,pad_z_lo,DECIDE,other,_axis_sigma_E_H,if grid.pad_z_lo <= 0 and grid.pad_z_hi <= 0:,
rfx/boundaries/upml.py,143,pad_z_lo,DECIDE,other,_axis_sigma_E_H,"if (grid.pad_z_lo > 0 and ""z_lo"" not in pec_faces",
rfx/boundaries/upml.py,143,pec_faces,DECIDE,other,_axis_sigma_E_H,"if (grid.pad_z_lo > 0 and ""z_lo"" not in pec_faces",
rfx/boundaries/upml.py,144,pmc_faces,DECIDE,other,_axis_sigma_E_H,"and ""z_lo"" not in pmc_faces):",
rfx/boundaries/upml.py,145,pad_z_lo,DECIDE,other,_axis_sigma_E_H,_nlo = grid.pad_z_lo,
rfx/boundaries/upml.py,150,pad_z_hi,DECIDE,other,_axis_sigma_E_H,"if (grid.pad_z_hi > 0 and ""z_hi"" not in pec_faces",
rfx/boundaries/upml.py,150,pec_faces,DECIDE,other,_axis_sigma_E_H,"if (grid.pad_z_hi > 0 and ""z_hi"" not in pec_faces",
rfx/boundaries/upml.py,151,pmc_faces,DECIDE,other,_axis_sigma_E_H,"and ""z_hi"" not in pmc_faces):",
rfx/boundaries/upml.py,152,pad_z_hi,DECIDE,other,_axis_sigma_E_H,_nhi = grid.pad_z_hi,
rfx/boundaries/upml.py,177,pad_{axis},PASS,other,_get_sigma,"if getattr(grid, f""pad_{axis}"", 0) > 0 and axis in axes:",
rfx/boundaries/upml.py,271,periodic,DECLARE,other,apply_upml_h,"periodic: tuple = (False, False, False),",
rfx/boundaries/upml.py,275,periodic,DECIDE,other,fwd,if periodic[axis]:,
rfx/boundaries/upml.py,301,periodic,DECLARE,other,apply_upml_e,"periodic: tuple = (False, False, False),",
rfx/boundaries/upml.py,305,periodic,DECIDE,other,bwd,if periodic[axis]:,
rfx/convergence.py,471,_boundary_spec,PASS,other,sim_factory,"boundary=sim._boundary_spec,",
rfx/convergence.py,472,_cpml_layers,PASS,other,sim_factory,"cpml_layers=sim._cpml_layers,",
rfx/convergence.py,488,_periodic_axes,DERIVE,other,sim_factory,new_sim._periodic_axes = sim._periodic_axes,
rfx/core/yee.py,172,bloch,DECLARE,other,_diff_fwd_o,"def _diff_fwd_o(arr, axis, periodic, order, bloch=None):",
rfx/core/yee.py,172,periodic,DECLARE,other,_diff_fwd_o,"def _diff_fwd_o(arr, axis, periodic, order, bloch=None):",
rfx/core/yee.py,184,periodic,APPLY,other,_diff_fwd_o,if periodic[axis]:,
rfx/core/yee.py,186,bloch,APPLY,other,_diff_fwd_o,if bloch is not None:,
rfx/core/yee.py,187,bloch,APPLY,other,_diff_fwd_o,nxt = nxt * bloch[axis],
rfx/core/yee.py,191,periodic,APPLY,other,_diff_fwd_o,if periodic[axis]:,
rfx/core/yee.py,200,bloch,DECLARE,other,_diff_bwd_o,"def _diff_bwd_o(arr, axis, periodic, order, bloch=None):",
rfx/core/yee.py,200,periodic,DECLARE,other,_diff_bwd_o,"def _diff_bwd_o(arr, axis, periodic, order, bloch=None):",
rfx/core/yee.py,209,periodic,APPLY,other,_diff_bwd_o,if periodic[axis]:,
rfx/core/yee.py,211,bloch,APPLY,other,_diff_bwd_o,if bloch is not None:,
rfx/core/yee.py,212,bloch,APPLY,other,_diff_bwd_o,prv = prv * bloch[axis].conjugate(),
rfx/core/yee.py,216,periodic,APPLY,other,_diff_bwd_o,if periodic[axis]:,
rfx/core/yee.py,227,periodic,DECLARE,other,update_h,"periodic: tuple = (False, False, False),",
rfx/core/yee.py,229,bloch,DECLARE,other,update_h,bloch: tuple | None = None) -> FDTDState:,
rfx/core/yee.py,248,bloch,APPLY,other,update_h,if bloch is not None and so != 2:,
rfx/core/yee.py,273,bloch,PASS,other,update_h,"_diff_fwd_o(ez, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,273,periodic,PASS,other,update_h,"_diff_fwd_o(ez, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,274,bloch,PASS,other,update_h,"- _diff_fwd_o(ey, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,274,periodic,PASS,other,update_h,"- _diff_fwd_o(ey, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,278,bloch,PASS,other,update_h,"_diff_fwd_o(ex, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,278,periodic,PASS,other,update_h,"_diff_fwd_o(ex, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,279,bloch,PASS,other,update_h,"- _diff_fwd_o(ez, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,279,periodic,PASS,other,update_h,"- _diff_fwd_o(ez, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,283,bloch,PASS,other,update_h,"_diff_fwd_o(ey, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,283,periodic,PASS,other,update_h,"_diff_fwd_o(ey, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,284,bloch,PASS,other,update_h,"- _diff_fwd_o(ex, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,284,periodic,PASS,other,update_h,"- _diff_fwd_o(ex, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,294,periodic,DECLARE,other,curl_h,"def curl_h(hx, hy, hz, dx: float, periodic: tuple,",
rfx/core/yee.py,295,bloch,DECLARE,other,curl_h,"stencil_order: int = 2, bloch: tuple | None = None):",
rfx/core/yee.py,307,bloch,PASS,other,curl_h,"_diff_bwd_o(hz, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,307,periodic,PASS,other,curl_h,"_diff_bwd_o(hz, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,308,bloch,PASS,other,curl_h,"- _diff_bwd_o(hy, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,308,periodic,PASS,other,curl_h,"- _diff_bwd_o(hy, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,312,bloch,PASS,other,curl_h,"_diff_bwd_o(hx, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,312,periodic,PASS,other,curl_h,"_diff_bwd_o(hx, 2, periodic, so, bloch) / dx",
rfx/core/yee.py,313,bloch,PASS,other,curl_h,"- _diff_bwd_o(hz, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,313,periodic,PASS,other,curl_h,"- _diff_bwd_o(hz, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,317,bloch,PASS,other,curl_h,"_diff_bwd_o(hy, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,317,periodic,PASS,other,curl_h,"_diff_bwd_o(hy, 0, periodic, so, bloch) / dx",
rfx/core/yee.py,318,bloch,PASS,other,curl_h,"- _diff_bwd_o(hx, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,318,periodic,PASS,other,curl_h,"- _diff_bwd_o(hx, 1, periodic, so, bloch) / dx",
rfx/core/yee.py,366,periodic,DECLARE,other,update_e_box,"periodic: tuple = (False, False, False),",
rfx/core/yee.py,368,bloch,DECLARE,other,update_e_box,"bloch: tuple | None = None,",
rfx/core/yee.py,419,bloch,PASS,other,update_e_box,"prev.hz.astype(_cdtype), dx, periodic, stencil_order, bloch)",
rfx/core/yee.py,419,periodic,PASS,other,update_e_box,"prev.hz.astype(_cdtype), dx, periodic, stencil_order, bloch)",
rfx/core/yee.py,438,periodic,DECLARE,other,update_e,"periodic: tuple = (False, False, False),",
rfx/core/yee.py,440,bloch,DECLARE,other,update_e,bloch: tuple | None = None) -> FDTDState:,
rfx/core/yee.py,460,bloch,APPLY,other,update_e,if bloch is not None and so != 2:,
rfx/core/yee.py,479,bloch,PASS,other,update_e,"curl_x, curl_y, curl_z = curl_h(hx, hy, hz, dx, periodic, so, bloch)",
rfx/core/yee.py,479,periodic,PASS,other,update_e,"curl_x, curl_y, curl_z = curl_h(hx, hy, hz, dx, periodic, so, bloch)",
rfx/core/yee.py,609,pec_axes,DECLARE,other,precompute_coeffs,"pec_axes: str = """",",
rfx/core/yee.py,645,pec_axes,DECIDE,other,precompute_coeffs,if pec_axes:,
rfx/core/yee.py,647,pec_axes,DECIDE,other,precompute_coeffs,"if ""x"" in pec_axes:",
rfx/core/yee.py,653,pec_axes,DECIDE,other,precompute_coeffs,"if ""y"" in pec_axes:",
rfx/core/yee.py,659,pec_axes,DECIDE,other,precompute_coeffs,"if ""z"" in pec_axes:",
rfx/core/yee.py,815,periodic,DECLARE,other,update_e_aniso_inv,"periodic: tuple = (False, False, False)) -> FDTDState:",
rfx/core/yee.py,858,periodic,DECIDE,other,bwd,if periodic[axis]:,
rfx/core/yee.py,914,periodic,DECLARE,other,update_e_aniso,"periodic: tuple = (False, False, False)) -> FDTDState:",
rfx/core/yee.py,933,periodic,DECIDE,other,bwd,if periodic[axis]:,
rfx/differentiable_material_fit.py,563,_boundary,PASS,other,forward,"if hasattr(sim, '_boundary'):",
rfx/differentiable_material_fit.py,564,_boundary,DECIDE,other,forward,boundary = sim._boundary,
rfx/farfield.py,100,face_layers,PASS,farfield,from_grid,"fl = getattr(grid, ""face_layers"", None)",
rfx/fidelity.py,90,axis_pads,DECIDE,other,_node_arrays,pads = grid.axis_pads,
rfx/fidelity.py,232,periodic,DECLARE,other,_wall_plane_rows,"def _wall_plane_rows(mask, nodes, periodic):",
rfx/fidelity.py,248,periodic,PASS,other,_wall_plane_rows,periodic=periodic),
rfx/fidelity.py,348,_periodic_axes,PASS,other,fidelity_report,"periodic = periodic_flags_from_axes(getattr(sim, ""_periodic_axes"", """"))",
rfx/fidelity.py,348,periodic,DERIVE,other,fidelity_report,"periodic = periodic_flags_from_axes(getattr(sim, ""_periodic_axes"", """"))",
rfx/fidelity.py,354,pad_x_lo,PASS,other,fidelity_report,"pads = (int(grid.pad_x_lo), int(grid.pad_y_lo), int(grid.pad_z_lo))",
rfx/fidelity.py,354,pad_y_lo,PASS,other,fidelity_report,"pads = (int(grid.pad_x_lo), int(grid.pad_y_lo), int(grid.pad_z_lo))",
rfx/fidelity.py,354,pad_z_lo,PASS,other,fidelity_report,"pads = (int(grid.pad_x_lo), int(grid.pad_y_lo), int(grid.pad_z_lo))",
rfx/fidelity.py,396,_boundary_spec,PASS,other,fidelity_report,"_bspec = getattr(sim, ""_boundary_spec"", None)",
rfx/fidelity.py,397,pmc_faces,DERIVE,other,fidelity_report,pmc_faces = _bspec.pmc_faces() if _bspec is not None else set(),
rfx/fidelity.py,403,pad_{axis_name}_lo,PASS,other,fidelity_report,"p_lo = int(getattr(grid, f""pad_{axis_name}_lo""))",
rfx/fidelity.py,404,pad_{axis_name}_hi,PASS,other,fidelity_report,"p_hi = int(getattr(grid, f""pad_{axis_name}_hi""))",
rfx/fidelity.py,430,pmc_faces,DECIDE,other,fidelity_report,"lo_is_pmc = f""{axis_name}_lo"" in pmc_faces",
rfx/fidelity.py,431,pmc_faces,DECIDE,other,fidelity_report,"hi_is_pmc = f""{axis_name}_hi"" in pmc_faces",
rfx/fidelity.py,475,pmc_faces,DECIDE,other,fidelity_report,if f in pmc_faces],
rfx/fidelity.py,763,pad_{'xyz'[a]}_lo,PASS,other,fidelity_report,"(float(lo[a]) < -1e-12 and getattr(grid, f""pad_{'xyz'[a]}_lo"") > 0)",
rfx/fidelity.py,765,pad_{'xyz'[a]}_hi,PASS,other,fidelity_report,"and getattr(grid, f""pad_{'xyz'[a]}_hi"") > 0))",
rfx/fidelity.py,957,periodic,PASS,other,fidelity_report,"mask, nodes, periodic)",
rfx/geometry/conformal.py,243,axis_pads,PASS,other,compute_conformal_weights,"pad = np.array(grid.axis_pads) if hasattr(grid, 'axis_pads') else np.zeros(3)",
rfx/geometry/csg.py,76,axis_pads,DERIVE,other,_grid_coords,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/csg.py,76,pad_x,DERIVE,other,_grid_coords,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/csg.py,76,pad_y,DERIVE,other,_grid_coords,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/csg.py,76,pad_z,DERIVE,other,_grid_coords,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/csg.py,77,pad_x,PASS,other,_grid_coords,"return (_uniform_axis_nodes(nx, pad_x, dx),",
rfx/geometry/csg.py,78,pad_y,PASS,other,_grid_coords,"_uniform_axis_nodes(ny, pad_y, dx),",
rfx/geometry/csg.py,79,pad_z,PASS,other,_grid_coords,"_uniform_axis_nodes(nz, pad_z, dx))",
rfx/geometry/port_termination.py,67,pad_{a}_{s},PASS,ports,_realization_key,"pads = tuple(int(getattr(grid, f""pad_{a}_{s}"", 0)) for a in ""xyz"" for s in (""lo"", ""hi""))",
rfx/geometry/rasterize_grid.py,95,axis_pads,DERIVE,other,coords_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/rasterize_grid.py,95,pad_x,DERIVE,other,coords_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/rasterize_grid.py,95,pad_y,DERIVE,other,coords_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/rasterize_grid.py,95,pad_z,DERIVE,other,coords_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/rasterize_grid.py,96,pad_x,PASS,other,coords_from_uniform_grid,"return GridCoords(x=_uniform_axis_nodes(nx, pad_x, dx),",
rfx/geometry/rasterize_grid.py,97,pad_y,PASS,other,coords_from_uniform_grid,"y=_uniform_axis_nodes(ny, pad_y, dx),",
rfx/geometry/rasterize_grid.py,98,pad_z,PASS,other,coords_from_uniform_grid,"z=_uniform_axis_nodes(nz, pad_z, dx),",
rfx/geometry/rasterize_grid.py,142,pad_x_lo,DERIVE,other,coords_from_nonuniform_grid,"pad_x_lo = int(getattr(grid, ""pad_x_lo"", grid.cpml_layers))",
rfx/geometry/rasterize_grid.py,143,pad_y_lo,DERIVE,other,coords_from_nonuniform_grid,"pad_y_lo = int(getattr(grid, ""pad_y_lo"", grid.cpml_layers))",
rfx/geometry/rasterize_grid.py,144,pad_z_lo,DERIVE,other,coords_from_nonuniform_grid,"pad_z_lo = int(getattr(grid, ""pad_z_lo"", grid.cpml_layers))",
rfx/geometry/rasterize_grid.py,176,pad_x_lo,PASS,other,coords_from_nonuniform_grid,"x = _axis_nodes(grid.dx_arr, pad_x_lo, getattr(grid, ""dx_arr_f64"", None),",
rfx/geometry/rasterize_grid.py,178,pad_y_lo,PASS,other,coords_from_nonuniform_grid,"y = _axis_nodes(grid.dy_arr, pad_y_lo, getattr(grid, ""dy_arr_f64"", None),",
rfx/geometry/rasterize_grid.py,180,pad_z_lo,PASS,other,coords_from_nonuniform_grid,"z = _axis_nodes(grid.dz, pad_z_lo, getattr(grid, ""dz_f64"", None), ""z"")",
rfx/geometry/rasterize_grid.py,308,axis_pads,DERIVE,other,centres_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
rfx/geometry/rasterize_grid.py,308,pad_x,DERIVE,other,centres_from_uniform_grid,"pad_x, pad_y, pad_z = grid.axis_pads",
